MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
51447,2012/04/24,2012/06/10,女,4,,,HK,54.0,2014/03/31,12,13715,0,0,10544.0,4148.0,26184,19474.74,2014/02/19,1.5,1714.375,47,42,56.27272727,282,0,0,0,0.743764895,9,3,9576,4139,0,0,0,0,13715,4139,0.25,0.75,0.69816273,0.301764363,0
51447,2012/04/24,2012/06/10,女,4,,,HK,54.0,2014/03/31,12,13715,0,0,10544.0,4148.0,26184,19474.74,2014/02/19,1.5,1714.375,47,42,56.27272727,282,0,0,0,0.743764895,9,3,9576,4139,0,0,0,0,13715,4139,0.25,0.75,0.69816273,0.301764363,0
35104,2010/03/01,2010/03/01,男,4,上海,,CN,40.0,2014/03/31,25,14028,0,0,5091.0,5657.0,32105,19474.29,2014/03/19,3.125,1753.5,37,13,28.375,173,0,0,1,0.606581218,15,10,8657,5371,0,0,0,0,14028,5371,0.4,0.6,0.617078908,0.38284981100000004,1
11041,2005/01/29,2005/03/04,男,4,,上海,CN,45.0,2014/03/31,20,18293,0,0,9584.0,9449.0,26008,19462.98,2014/03/21,2.5,2286.625,44,11,35.57894737,70,0,217,4,0.7483458940000001,9,11,9952,8341,0,217,217,217,18510,8558,0.55,0.45,0.5440034979999999,0.45594183899999996,6
5995,2012/02/09,2012/02/17,女,4,JAKARTA,,ID,35.0,2014/03/31,7,15380,0,0,12584.0,1750.0,24745,19442.5,2013/04/29,0.875,1922.5,65,338,54.66666667,87,0,0,0,0.7857142859999999,6,1,12036,3344,0,0,0,0,15380,3344,0.14285714300000002,0.857142857,0.7825238929999999,0.217411092,0
17795,2007/02/12,2011/04/01,男,4,大连,辽宁,CN,,2014/03/31,22,14684,0,0,5864.0,11442.0,25228,19406.24,2014/03/30,2.75,1835.5,42,2,32.71428571,138,0,628,0,0.7692341840000001,7,15,5152,9532,0,628,628,628,15312,10160,0.681818182,0.318181818,0.350834185,0.649097719,1
632,2006/04/08,2006/06/06,男,4,,,CN,60.0,2014/03/31,16,17042,0,0,7120.0,9215.0,28941,19398.38,2013/11/07,2.0,2130.25,10,146,38.33333333,116,5138,3324,5,0.670273315,10,6,6399,10643,0,8462,8462,3324,25504,13967,0.375,0.625,0.375462067,0.6244792579999999,34
632,2006/04/08,2006/06/06,男,4,,,CN,60.0,2014/03/31,16,17042,0,0,7120.0,9215.0,28941,19398.38,2013/11/07,2.0,2130.25,10,146,38.33333333,116,5138,3324,5,0.670273315,10,6,6399,10643,0,8462,8462,3324,25504,13967,0.375,0.625,0.375462067,0.6244792579999999,34
10985,2004/12/02,2005/02/08,男,4,北京市,,CN,58.0,2014/03/31,4,11375,0,0,7900.0,0.0,23723,19342.0,2012/11/29,0.5,1421.875,1,489,80.33333333,196,0,0,0,0.815326898,4,0,11375,0,0,0,0,0,11375,0,0.0,1.0,0.999912096,0.0,0
54418,2012/05/29,2012/06/01,男,4,,广东,CN,41.0,2014/03/31,26,16279,0,0,19107.0,0.0,27114,19339.65,2013/01/26,3.25,2034.875,3,431,9.56,37,4178,367,0,0.713271742,26,0,16279,0,0,4545,4545,367,20824,367,0.0,1.0,0.999938575,0.0,13
46268,2007/06/14,2007/06/14,男,4,,,HK,50.0,2014/03/31,17,13698,0,0,8255.0,6814.0,30883,19334.02,2014/03/10,2.125,1712.25,97,22,38.25,132,1995,0,0,0.626040864,9,8,8763,4935,0,1995,1995,0,15693,4935,0.470588235,0.529411765,0.639681729,0.360245273,1
46268,2007/06/14,2007/06/14,男,4,,,HK,50.0,2014/03/31,17,13698,0,0,8255.0,6814.0,30883,19334.02,2014/03/10,2.125,1712.25,97,22,38.25,132,1995,0,0,0.626040864,9,8,8763,4935,0,1995,1995,0,15693,4935,0.470588235,0.529411765,0.639681729,0.360245273,1
21796,2008/11/24,2008/11/24,男,5,,北京,CN,50.0,2014/03/31,29,19012,0,0,4071.0,15102.0,21813,19310.04,2014/03/23,3.625,2376.5,70,9,23.28571429,386,0,0,0,0.885253748,6,23,3876,15136,0,0,0,0,19012,15136,0.793103448,0.20689655199999998,0.20386051600000002,0.7960868879999999,0
50083,2011/09/05,2011/09/05,男,4,HONGKONG,,HK,44.0,2014/03/31,55,27500,0,300,29794.0,8245.0,19570,19281.78,2014/02/28,6.875,3437.5,2,33,12.88888889,138,0,0,0,0.985272356,43,12,21500,6000,300,0,300,300,27800,6300,0.218181818,0.7818181820000001,0.781789753,0.218173885,0
18107,2008/08/20,2011/07/21,男,4,北京,,CN,73.0,2014/03/31,13,17467,0,0,9504.0,8219.0,23471,19270.8,2014/01/08,1.625,2183.375,13,84,52.83333333,232,0,0,0,0.82104725,7,6,9648,7819,0,0,0,0,17467,7819,0.46153846200000004,0.538461538,0.55232425,0.44761850200000003,0
55363,2008/05/23,2008/06/10,男,4,上海,上海,CN,,2014/03/31,11,17250,0,0,14727.0,0.0,13163,19226.05,2013/08/03,1.375,2156.25,70,242,41.9,150,2388,0,0,1.4606130819999998,9,2,14652,2598,0,2388,2388,0,19638,2598,0.181818182,0.818181818,0.849342067,0.150599965,2
41280,2011/07/20,2011/07/20,男,4,SINGAPORE,,SG,57.0,2014/03/31,20,18978,0,0,5890.0,14222.0,18401,19148.57,2014/03/05,2.5,2372.25,5,27,36.78947368,300,0,0,0,1.0406265959999998,3,17,6224,12754,0,0,0,0,18978,12754,0.85,0.15,0.32794140899999996,0.6720059009999999,0
4371,2010/02/03,2010/02/05,男,4,,,HK,32.0,2014/03/31,23,15132,0,0,11858.0,3948.0,28895,19136.53,2013/11/27,2.875,1891.5,11,126,27.0,113,0,0,0,0.662278249,18,5,12503,2629,0,0,0,0,15132,2629,0.21739130399999998,0.7826086959999999,0.826207626,0.17372629399999998,0
4371,2010/02/03,2010/02/05,男,4,,,HK,32.0,2014/03/31,23,15132,0,0,11858.0,3948.0,28895,19136.53,2013/11/27,2.875,1891.5,11,126,27.0,113,0,0,0,0.662278249,18,5,12503,2629,0,0,0,0,15132,2629,0.21739130399999998,0.7826086959999999,0.826207626,0.17372629399999998,0
24218,2011/11/11,2011/12/15,男,4,JAKARTA BARAT,,ID,34.0,2014/03/31,8,18288,0,0,15456.0,5277.0,21219,19123.92,2013/10/01,1.0,2286.0,18,183,75.71428571,177,6536,0,0,0.901263962,6,2,13462,4826,0,6536,6536,0,24824,4826,0.25,0.75,0.736070862,0.26387446,2
15069,2012/02/17,2012/02/23,男,4,,,HK,61.0,2014/03/31,33,18821,0,450,13964.0,16935.0,21341,19117.76,2014/02/18,4.125,2352.625,16,43,21.0,67,0,1500,0,0.8958230640000001,15,18,9590,9231,450,1500,1950,1950,20771,11181,0.545454545,0.454545455,0.5095101479999999,0.49043672299999996,1
15069,2012/02/17,2012/02/23,男,4,,,HK,61.0,2014/03/31,33,18821,0,450,13964.0,16935.0,21341,19117.76,2014/02/18,4.125,2352.625,16,43,21.0,67,0,1500,0,0.8958230640000001,15,18,9590,9231,450,1500,1950,1950,20771,11181,0.545454545,0.454545455,0.5095101479999999,0.49043672299999996,1
30723,2008/12/08,2009/04/16,男,4,OSAKA,,JP,62.0,2014/03/31,13,13867,0,0,20920.0,3100.0,23846,19109.91,2014/01/03,1.625,1733.375,30,89,51.0,268,0,0,0,0.8013884929999999,11,2,12811,1056,0,0,0,0,13867,1056,0.153846154,0.846153846,0.923781367,0.07614652400000001,0
29632,2007/08/26,2007/08/26,女,4,,,HK,47.0,2014/03/31,20,14987,0,0,14732.0,5198.0,29855,19109.46,2013/11/23,2.5,1873.375,2,130,31.52631579,110,0,0,0,0.6400756989999999,15,5,11024,3963,0,0,0,0,14987,3963,0.25,0.75,0.735521751,0.264411529,0
29632,2007/08/26,2007/08/26,女,4,,,HK,47.0,2014/03/31,20,14987,0,0,14732.0,5198.0,29855,19109.46,2013/11/23,2.5,1873.375,2,130,31.52631579,110,0,0,0,0.6400756989999999,15,5,11024,3963,0,0,0,0,14987,3963,0.25,0.75,0.735521751,0.264411529,0
20913,2008/01/05,2008/03/04,男,4,,北京,CN,44.0,2014/03/31,14,13580,0,0,10186.0,7411.0,29241,19081.36,2014/03/18,1.75,1697.5,84,14,48.69230769,303,0,0,0,0.652554974,8,6,8774,4806,0,0,0,0,13580,4806,0.428571429,0.571428571,0.646049628,0.35387674,0
8948,2006/03/09,2008/11/23,男,4,,,HK,53.0,2014/03/31,31,12150,0,0,8152.0,9536.0,38602,19077.9,2014/03/01,3.875,1518.75,49,31,21.7,75,0,0,0,0.49422050700000003,16,15,7227,4923,0,0,0,0,12150,4923,0.48387096799999996,0.516129032,0.594765863,0.40515183899999996,0
8948,2006/03/09,2008/11/23,男,4,,,HK,53.0,2014/03/31,31,12150,0,0,8152.0,9536.0,38602,19077.9,2014/03/01,3.875,1518.75,49,31,21.7,75,0,0,0,0.49422050700000003,16,15,7227,4923,0,0,0,0,12150,4923,0.48387096799999996,0.516129032,0.594765863,0.40515183899999996,0
14801,2011/11/20,2011/12/08,男,4,北京市,,CN,46.0,2014/03/31,29,18550,0,0,10444.0,8895.0,20786,19067.59,2013/11/24,3.625,2318.75,6,129,21.28571429,77,0,0,0,0.91732849,15,14,9848,8702,0,0,0,0,18550,8702,0.482758621,0.517241379,0.53086087,0.469085225,0
22585,2010/04/17,2010/04/20,男,4,DEMTERGEM,,BE,46.0,2014/03/31,3,23096,0,0,800.0,11700.0,18405,19006.83,2013/04/20,0.375,2887.0,19,347,182.5,354,0,0,0,1.032699267,1,2,650,22446,0,0,0,0,23096,22446,0.666666667,0.333333333,0.028142182999999998,0.971814521,0
25053,2012/07/23,2012/07/23,男,5,广州市,,CN,30.0,2014/03/31,19,18111,0,0,3241.0,15801.0,23909,18989.75,2014/03/16,2.714285714,2587.285714,0,16,33.44444444,279,0,0,0,0.794251119,4,15,3383,14728,0,0,0,0,18111,14728,0.7894736840000001,0.21052631600000002,0.186782244,0.8131625440000001,0
32523,2011/04/01,2011/05/06,女,4,ORANGE WALK,,BZ,40.0,2014/03/31,2,16284,0,0,6720.0,0.0,24464,18959.6,2012/08/30,0.25,2035.5,110,580,41.0,41,0,0,0,0.775,2,0,16284,0,0,0,0,0,16284,0,0.0,1.0,0.9999385940000001,0.0,0
16930,2011/05/09,2011/05/25,男,4,沈阳市,,CN,31.0,2014/03/31,23,17543,0,0,10786.0,7237.0,23158,18929.26,2014/03/20,2.875,2192.875,6,12,32.40909091,241,500,2720,0,0.8173961479999999,12,11,11523,6020,0,3220,3220,2720,20763,8740,0.47826087,0.52173913,0.656805746,0.343137255,14
42117,2011/11/12,2011/12/02,女,5,,北京,CN,29.0,2014/03/31,11,16253,0,0,11444.0,5923.0,15511,18919.93,2014/02/13,1.375,2031.625,29,48,65.4,337,0,0,0,1.2197749979999999,8,3,9438,6815,0,0,0,0,16253,6815,0.272727273,0.727272727,0.580657069,0.41928140799999997,0
22621,2010/06/25,2010/06/25,男,4,SINGAPORE,,SG,48.0,2014/03/31,22,13236,0,0,8910.0,4175.0,38468,18913.56,2013/12/10,2.75,1654.5,13,113,28.80952381,160,0,0,0,0.491669959,15,7,8750,4486,0,0,0,0,13236,4486,0.318181818,0.681818182,0.661025912,0.338898542,0
14462,2012/07/06,2012/07/06,男,4,上海市,,CN,32.0,2014/03/31,22,15554,0,0,8454.0,4387.0,28159,18888.35,2014/03/09,3.142857143,2222.0,0,23,29.14285714,122,0,5390,1,0.670774885,16,6,12889,2665,0,5390,5390,5390,20944,8055,0.272727273,0.727272727,0.828608165,0.171327547,13
40202,2009/11/09,2009/11/09,男,4,HONGKONG,,HK,56.0,2014/03/31,15,17578,0,0,11096.0,3799.0,27117,18861.51,2013/07/17,1.875,2197.25,76,259,28.28571429,73,0,0,0,0.69556035,11,4,12944,4634,0,0,0,0,17578,4634,0.26666666699999997,0.7333333329999999,0.736333125,0.263609989,0
38025,2004/12/16,2005/03/15,男,4,北京市,,CN,62.0,2014/03/31,16,12454,0,0,8459.0,3486.0,33386,18834.58,2014/01/23,2.0,1556.75,19,69,42.86666667,168,0,0,0,0.564146049,11,5,8778,3676,0,0,0,0,12454,3676,0.3125,0.6875,0.7047771979999999,0.295142513,0
30444,2008/07/26,2009/12/11,男,4,SGH,,VT,45.0,2014/03/31,20,13267,0,0,10608.0,7000.0,37620,18828.81,2014/01/04,2.5,1658.375,16,88,33.0,95,0,0,0,0.5005,10,10,7097,6170,0,0,0,0,13267,6170,0.5,0.5,0.53489599,0.46502864,0
20429,2005/10/06,2006/01/27,男,4,,,HK,48.0,2014/03/31,17,17196,0,0,7544.0,10020.0,24940,18822.88,2014/03/28,2.125,2149.5,7,4,45.0,182,0,1971,0,0.754726544,8,9,7622,9574,0,1971,1971,1971,19167,11545,0.529411765,0.470588235,0.44321684,0.55672501,1
20429,2005/10/06,2006/01/27,男,4,,,HK,48.0,2014/03/31,17,17196,0,0,7544.0,10020.0,24940,18822.88,2014/03/28,2.125,2149.5,7,4,45.0,182,0,1971,0,0.754726544,8,9,7622,9574,0,1971,1971,1971,19167,11545,0.529411765,0.470588235,0.44321684,0.55672501,1
4580,2010/05/23,2010/05/23,女,4,北京,,CN,35.0,2014/03/31,12,18511,0,0,7430.0,8401.0,21764,18802.04,2014/03/19,1.5,2313.875,217,13,45.54545455,101,0,0,0,0.863905532,4,8,9320,9191,0,0,0,0,18511,9191,0.666666667,0.333333333,0.503457217,0.49648876399999997,0
47178,2005/03/18,2005/05/12,男,4,,,CN,42.0,2014/03/31,23,13244,0,0,11505.0,3946.0,24864,18788.66,2014/01/16,2.875,1655.5,45,76,27.72727273,157,0,0,0,0.755657175,18,5,10545,2699,0,0,0,0,13244,2699,0.21739130399999998,0.7826086959999999,0.79614949,0.20377500899999998,0
47178,2005/03/18,2005/05/12,男,4,,,CN,42.0,2014/03/31,23,13244,0,0,11505.0,3946.0,24864,18788.66,2014/01/16,2.875,1655.5,45,76,27.72727273,157,0,0,0,0.755657175,18,5,10545,2699,0,0,0,0,13244,2699,0.21739130399999998,0.7826086959999999,0.79614949,0.20377500899999998,0
57673,2009/10/22,2009/10/22,男,4,,,CN,43.0,2014/03/31,25,7064,0,0,3354.0,7453.0,23388,18752.54,2014/03/19,3.125,883.0,17,13,29.20833333,75,0,500,0,0.801801779,14,11,2226,4838,0,500,500,500,7564,5338,0.44,0.56,0.31507431,0.684784147,1
57673,2009/10/22,2009/10/22,男,4,,,CN,43.0,2014/03/31,25,7064,0,0,3354.0,7453.0,23388,18752.54,2014/03/19,3.125,883.0,17,13,29.20833333,75,0,500,0,0.801801779,14,11,2226,4838,0,500,500,500,7564,5338,0.44,0.56,0.31507431,0.684784147,1
39273,2012/04/06,2012/04/15,男,4,JAKARTA UTARA,,ID,62.0,2014/03/31,6,19060,0,0,4991.0,10302.0,21210,18735.5,2013/10/19,0.75,2382.5,9,165,110.4,183,0,0,0,0.8833333329999999,3,3,10032,9028,0,0,0,0,19060,9028,0.5,0.5,0.526310267,0.47363727,0
17544,2011/09/09,2011/09/09,男,4,重庆市,,CN,33.0,2014/03/31,18,15667,0,0,11584.0,5277.0,23937,18734.88,2014/02/28,2.25,1958.375,15,33,40.17647059,174,0,0,3,0.7826745209999999,11,7,12082,3585,0,0,0,0,15667,3585,0.38888888899999996,0.611111111,0.771125862,0.228810314,3
47738,2007/09/25,2008/02/21,男,4,,,SG,55.0,2014/03/31,13,12942,0,0,15508.0,1049.0,25404,18694.5,2014/03/02,1.625,1617.75,2,30,58.25,432,0,0,0,0.735888049,11,2,11942,1000,0,0,0,0,12942,1000,0.153846154,0.846153846,0.922660898,0.07726184,0
47738,2007/09/25,2008/02/21,男,4,,,SG,55.0,2014/03/31,13,12942,0,0,15508.0,1049.0,25404,18694.5,2014/03/02,1.625,1617.75,2,30,58.25,432,0,0,0,0.735888049,11,2,11942,1000,0,0,0,0,12942,1000,0.153846154,0.846153846,0.922660898,0.07726184,0
47159,2005/03/03,2005/06/21,男,4,,香港,CN,59.0,2014/03/31,15,14785,0,0,8811.0,980.0,25695,18671.05,2013/12/22,1.875,1848.125,39,101,42.21428571,261,0,0,0,0.72664137,13,2,12727,2058,0,0,0,0,14785,2058,0.133333333,0.8666666670000001,0.860746652,0.139185716,0
2363,2005/10/01,2005/10/01,男,5,,上海,CN,47.0,2014/03/31,25,17974,0,0,7439.0,9048.0,23043,18666.02,2014/03/24,3.125,2246.75,39,8,28.5,138,0,0,0,0.810051643,11,14,8113,9861,0,0,0,0,17974,9861,0.56,0.44,0.451349096,0.548595271,1
19086,2006/11/10,2010/01/04,男,4,DUBAI,,AE,65.0,2014/03/31,25,15478,0,0,1988.0,4491.0,25319,18635.53,2014/02/16,3.125,1934.75,39,45,26.95833333,78,0,0,0,0.736029464,11,14,8369,7109,0,0,0,0,15478,7109,0.56,0.44,0.540668002,0.459267395,0
45275,2011/06/02,2011/06/05,男,4,,辽宁,CN,53.0,2014/03/31,23,15998,0,0,13410.0,5096.0,22860,18576.48,2014/03/12,2.875,1999.75,9,20,31.90909091,213,1824,1679,0,0.812619423,16,7,11311,4687,0,3503,3503,1679,19501,6366,0.304347826,0.695652174,0.7069816859999999,0.29295581,20
23084,2012/05/28,2012/05/30,男,4,,,SG,48.0,2014/03/31,16,11992,0,0,11247.0,1566.0,29135,18567.23,2013/09/27,2.0,1499.0,2,187,32.33333333,224,0,0,0,0.63728265,14,2,10180,1812,0,0,0,0,11992,1812,0.125,0.875,0.848828483,0.151088135,0
23084,2012/05/28,2012/05/30,男,4,,,SG,48.0,2014/03/31,16,11992,0,0,11247.0,1566.0,29135,18567.23,2013/09/27,2.0,1499.0,2,187,32.33333333,224,0,0,0,0.63728265,14,2,10180,1812,0,0,0,0,11992,1812,0.125,0.875,0.848828483,0.151088135,0
30734,2008/11/26,2008/12/28,女,4,,,HK,53.0,2014/03/31,35,9631,0,0,8568.0,10984.0,41825,18546.4,2014/03/12,4.375,1203.875,73,20,18.76470588,66,0,0,1,0.443428571,15,20,4708,4923,0,0,0,0,9631,4923,0.571428571,0.428571429,0.488787375,0.511108804,1
30734,2008/11/26,2008/12/28,女,4,,,HK,53.0,2014/03/31,35,9631,0,0,8568.0,10984.0,41825,18546.4,2014/03/12,4.375,1203.875,73,20,18.76470588,66,0,0,1,0.443428571,15,20,4708,4923,0,0,0,0,9631,4923,0.571428571,0.428571429,0.488787375,0.511108804,1
31909,2011/10/28,2011/10/28,男,5,广州,,CN,33.0,2014/03/31,22,16654,0,0,3029.0,14890.0,26775,18539.07,2014/03/12,2.75,2081.75,125,20,27.9047619,211,0,0,0,0.6924022409999999,5,17,2007,14647,0,0,0,0,16654,14647,0.772727273,0.22727272699999998,0.12050435300000001,0.879435605,0
25654,2013/03/31,2013/04/09,男,4,广州市,,CN,34.0,2014/03/31,17,16682,0,0,0.0,16160.0,26975,18525.68,2014/02/22,3.4,3336.4,9,39,19.9375,74,0,743,0,0.686772196,0,17,0,16682,0,743,743,743,17425,17425,1.0,0.0,0.0,0.999940059,2
58536,2009/12/18,2009/12/18,男,4,,,CN,59.0,2014/03/31,16,15993,0,0,9308.0,4199.0,25315,18510.28,2014/01/03,2.0,1999.125,83,89,37.26666667,124,0,0,1,0.7311981040000001,11,5,11126,4867,0,0,0,0,15993,4867,0.3125,0.6875,0.695635863,0.304301613,1
58536,2009/12/18,2009/12/18,男,4,,,CN,59.0,2014/03/31,16,15993,0,0,9308.0,4199.0,25315,18510.28,2014/01/03,2.0,1999.125,83,89,37.26666667,124,0,0,1,0.7311981040000001,11,5,11126,4867,0,0,0,0,15993,4867,0.3125,0.6875,0.695635863,0.304301613,1
9723,2006/06/13,2006/06/16,男,4,,北京,CN,42.0,2014/03/31,19,14810,0,0,6196.0,10356.0,29320,18488.02,2014/01/14,2.375,1851.25,8,78,35.83333333,87,0,2036,1,0.630560027,8,11,4815,9995,0,2036,2036,2036,16846,12031,0.578947368,0.42105263200000004,0.325096212,0.67483627,3
27587,2008/03/03,2008/03/03,女,4,,,CN,29.0,2014/03/31,18,17806,0,0,8192.0,9248.0,22146,18464.52,2013/11/15,2.25,2225.75,70,138,30.76470588,124,0,14,0,0.8337632079999999,8,10,7175,10631,0,14,14,14,17820,10645,0.5555555560000001,0.444444444,0.402931431,0.597012411,1
27587,2008/03/03,2008/03/03,女,4,,,CN,29.0,2014/03/31,18,17806,0,0,8192.0,9248.0,22146,18464.52,2013/11/15,2.25,2225.75,70,138,30.76470588,124,0,14,0,0.8337632079999999,8,10,7175,10631,0,14,14,14,17820,10645,0.5555555560000001,0.444444444,0.402931431,0.597012411,1
24880,2013/01/08,2013/01/08,男,4,SINGAPORE,,SG,45.0,2014/03/31,11,18372,0,0,11529.0,0.0,16269,18447.02,2013/12/22,2.2,3674.4,0,101,34.8,151,0,500,0,1.1338754690000001,3,8,9712,8660,0,500,500,500,18872,9160,0.727272727,0.272727273,0.528601753,0.47134382,1
38127,2005/04/23,2006/03/22,男,4,,,CN,44.0,2014/03/31,26,9644,0,0,8304.0,8491.0,36187,18442.22,2013/11/30,3.25,1205.5,9,123,23.96,135,0,0,2,0.50963661,13,13,5710,3934,0,0,0,0,9644,3934,0.5,0.5,0.592016589,0.40787973,2
38127,2005/04/23,2006/03/22,男,4,,,CN,44.0,2014/03/31,26,9644,0,0,8304.0,8491.0,36187,18442.22,2013/11/30,3.25,1205.5,9,123,23.96,135,0,0,2,0.50963661,13,13,5710,3934,0,0,0,0,9644,3934,0.5,0.5,0.592016589,0.40787973,2
18498,2012/04/24,2012/08/09,男,4,,,CN,46.0,2014/03/31,12,15525,0,0,7370.0,6906.0,23082,18433.48,2014/02/03,1.5,1940.625,107,58,49.36363636,187,1418,1976,0,0.7986084390000001,4,8,7149,8376,0,3394,3394,1976,18919,10352,0.666666667,0.333333333,0.46045343299999997,0.539482159,12
18498,2012/04/24,2012/08/09,男,4,,,CN,46.0,2014/03/31,12,15525,0,0,7370.0,6906.0,23082,18433.48,2014/02/03,1.5,1940.625,107,58,49.36363636,187,1418,1976,0,0.7986084390000001,4,8,7149,8376,0,3394,3394,1976,18919,10352,0.666666667,0.333333333,0.46045343299999997,0.539482159,12
13646,2010/03/19,2010/07/16,男,4,DEIFT,,NL,52.0,2014/03/31,9,10122,0,0,5937.0,4463.0,30303,18433.4,2014/03/29,1.125,1265.25,52,3,84.5,286,0,0,0,0.6083028079999999,5,4,6716,3406,0,0,0,0,10122,3406,0.444444444,0.5555555560000001,0.6634396920000001,0.336461523,0
48376,2008/06/15,2008/06/15,男,4,,,CN,70.0,2014/03/31,10,16360,0,0,6825.0,6055.0,16458,18379.74,2013/12/03,1.25,2045.0,79,120,59.11111111,164,0,0,1,1.1167663140000001,4,6,9168,7192,0,0,0,0,16360,7192,0.6,0.4,0.560356946,0.439581933,1
48376,2008/06/15,2008/06/15,男,4,,,CN,70.0,2014/03/31,10,16360,0,0,6825.0,6055.0,16458,18379.74,2013/12/03,1.25,2045.0,79,120,59.11111111,164,0,0,1,1.1167663140000001,4,6,9168,7192,0,0,0,0,16360,7192,0.6,0.4,0.560356946,0.439581933,1
4006,2011/03/20,2011/03/20,男,4,大连市,,CN,40.0,2014/03/31,28,14569,0,0,6714.0,8386.0,27525,18368.24,2014/03/19,3.5,1821.125,2,13,26.51851852,150,4800,9249,0,0.6673293370000001,11,17,6834,7735,0,14049,14049,9249,28618,16984,0.607142857,0.39285714299999996,0.469045985,0.530885381,19
11005,2004/12/09,2006/04/18,男,4,北京市,,CN,63.0,2014/03/31,10,17039,0,0,9600.0,7335.0,12823,18355.84,2014/03/17,1.25,2129.875,13,15,78.11111111,228,0,0,0,1.431477813,6,4,9851,7188,0,0,0,0,17039,7188,0.4,0.6,0.578110329,0.421830986,0
34259,2012/12/22,2012/12/22,男,4,北京,,CN,31.0,2014/03/31,17,15846,0,0,4090.0,12321.0,28190,18354.66,2014/03/01,2.833333333,2641.0,0,31,27.1875,127,0,0,0,0.651105357,5,12,4759,11087,0,0,0,0,15846,11087,0.705882353,0.294117647,0.30030920699999997,0.69962769,0
19759,2011/11/14,2012/09/27,男,4,Carson City,,US,77.0,2014/03/31,2,9304,0,0,6400.0,0.0,24464,18348.0,2013/01/13,0.25,1163.0,179,444,108.0,108,0,0,0,0.75,2,0,9304,0,0,0,0,0,9304,0,0.0,1.0,0.999892531,0.0,0
40343,2009/11/14,2010/02/11,女,4,,,US,77.0,2014/03/31,2,9304,0,0,6400.0,0.0,24464,18348.0,2012/08/18,0.25,1163.0,50,592,89.0,89,0,0,0,0.75,2,0,9304,0,0,0,0,0,9304,0,0.0,1.0,0.999892531,0.0,0
40343,2009/11/14,2010/02/11,女,4,,,US,77.0,2014/03/31,2,9304,0,0,6400.0,0.0,24464,18348.0,2012/08/18,0.25,1163.0,50,592,89.0,89,0,0,0,0.75,2,0,9304,0,0,0,0,0,9304,0,0.0,1.0,0.999892531,0.0,0
40178,2011/01/16,2011/01/17,男,4,PAIN,,FR,52.0,2014/03/31,3,16534,0,0,9165.0,0.0,21287,18346.58,2013/01/27,0.375,2066.75,173,430,64.0,122,0,0,0,0.861867807,3,0,16534,0,0,0,0,0,16534,0,0.0,1.0,0.999939522,0.0,0
56529,2008/05/18,2008/05/18,男,4,,,MY,56.0,2014/03/31,10,9123,0,0,7996.0,4037.0,26211,18343.41,2013/12/04,1.25,1140.375,18,119,66.0,221,0,0,1,0.699836328,6,4,5826,3297,0,0,0,0,9123,3297,0.4,0.6,0.63853573,0.36135466899999996,1
56529,2008/05/18,2008/05/18,男,4,,,MY,56.0,2014/03/31,10,9123,0,0,7996.0,4037.0,26211,18343.41,2013/12/04,1.25,1140.375,18,119,66.0,221,0,0,1,0.699836328,6,4,5826,3297,0,0,0,0,9123,3297,0.4,0.6,0.63853573,0.36135466899999996,1
46529,2010/10/22,2011/12/09,女,4,佛山,广东,CN,,2014/03/31,10,15973,0,0,6402.0,9743.0,15062,18320.67,2014/01/14,1.25,1996.625,237,78,46.22222222,158,0,0,0,1.216350418,4,6,6382,9591,0,0,0,0,15973,9591,0.6,0.4,0.399524227,0.600413171,0
43792,2009/11/11,2009/11/14,男,4,北京,,CN,43.0,2014/03/31,16,14878,0,0,12152.0,4846.0,20968,18317.22,2013/12/09,2.0,1859.75,75,114,36.13333333,202,0,0,1,0.8735797409999999,13,3,10520,4358,0,0,0,0,14878,4358,0.1875,0.8125,0.707036763,0.29289602800000003,2
28165,2007/03/22,2008/01/07,男,4,,,HK,54.0,2014/03/31,17,13221,0,0,2798.0,7883.0,28521,18291.4,2014/03/05,2.125,1652.625,52,27,40.75,128,0,0,0,0.641330949,8,9,8967,4254,0,0,0,0,13221,4254,0.529411765,0.470588235,0.678187869,0.3217365,0
28165,2007/03/22,2008/01/07,男,4,,,HK,54.0,2014/03/31,17,13221,0,0,2798.0,7883.0,28521,18291.4,2014/03/05,2.125,1652.625,52,27,40.75,128,0,0,0,0.641330949,8,9,8967,4254,0,0,0,0,13221,4254,0.529411765,0.470588235,0.678187869,0.3217365,0
